"VAR","Variable","UNIT","Measure","COU","Country","YEA","Year","Value","Flag Codes","Flags"
"TOBATBCT","Tobacco consumption","PDLSHOTH","% of males aged 15+ who are daily smokers","DEU","Germany","2017","2017",22.3,,
"TOBATBCT","Tobacco consumption","PDLSTOTX","% of population aged 15+ who are daily smokers","DEU","Germany","2005","2005",23.2,,
"TOBATBCT","Tobacco consumption","PDLSTOTX","% of population aged 15+ who are daily smokers","DEU","Germany","2009","2009",21.9,,
"TOBATBCT","Tobacco consumption","PDLSTOTX","% of population aged 15+ who are daily smokers","DEU","Germany","2013","2013",20.9,,
"TOBATBCT","Tobacco consumption","PDLSTOTX","% of population aged 15+ who are daily smokers","DEU","Germany","2017","2017",18.8,,
"TOBATBCT","Tobacco consumption","YNGPPTPC","% of population aged 15-24 years old who are daily smokers","DEU","Germany","2005","2005",26.2,,
"TOBATBCT","Tobacco consumption","YNGPPTPC","% of population aged 15-24 years old who are daily smokers","DEU","Germany","2009","2009",22.4,,
"TOBATBCT","Tobacco consumption","YNGPPTPC","% of population aged 15-24 years old who are daily smokers","DEU","Germany","2013","2013",18.5,,
"TOBATBCT","Tobacco consumption","YNGPPTPC","% of population aged 15-24 years old who are daily smokers","DEU","Germany","2017","2017",14.2,,
"TOBATBCT","Tobacco consumption","YNGPPHPH","% of males aged 15-24 years old who are daily smokers","DEU","Germany","2005","2005",29.1,,
"TOBATBCT","Tobacco consumption","YNGPPHPH","% of males aged 15-24 years old who are daily smokers","DEU","Germany","2009","2009",25,,
"TOBATBCT","Tobacco consumption","YNGPPHPH","% of males aged 15-24 years old who are daily smokers","DEU","Germany","2013","2013",21.3,,
"TOBATBCT","Tobacco consumption","YNGPPHPH","% of males aged 15-24 years old who are daily smokers","DEU","Germany","2017","2017",17,,
"TOBATBCT","Tobacco consumption","YNGPPFPF","% of females aged 15-24 years old who are daily smokers","DEU","Germany","2005","2005",23.3,,
"TOBATBCT","Tobacco consumption","YNGPPFPF","% of females aged 15-24 years old who are daily smokers","DEU","Germany","2009","2009",19.6,,
"TOBATBCT","Tobacco consumption","YNGPPFPF","% of females aged 15-24 years old who are daily smokers","DEU","Germany","2013","2013",15.6,,
"TOBATBCT","Tobacco consumption","YNGPPFPF","% of females aged 15-24 years old who are daily smokers","DEU","Germany","2017","2017",11.2,,
"TOBATBCT","Tobacco consumption","GRPPERQT","Grams per capita (15+)","GRC","Greece","2005","2005",3639,,
"TOBATBCT","Tobacco consumption","GRPPERQT","Grams per capita (15+)","GRC","Greece","2006","2006",3503,,
"TOBATBCT","Tobacco consumption","GRPPERQT","Grams per capita (15+)","GRC","Greece","2007","2007",3674,,
"TOBATBCT","Tobacco consumption","GRPPERQT","Grams per capita (15+)","GRC","Greece","2008","2008",3144,,
"TOBATBCT","Tobacco consumption","GRPPERQT","Grams per capita (15+)","GRC","Greece","2009","2009",2014,"B","Break"
"TOBATBCT","Tobacco consumption","GRPPERQT","Grams per capita (15+)","GRC","Greece","2010","2010",1746.9,,
"TOBATBCT","Tobacco consumption","GRPPERQT","Grams per capita (15+)","GRC","Greece","2011","2011",1524.6,,
"TOBATBCT","Tobacco consumption","GRPPERQT","Grams per capita (15+)","GRC","Greece","2012","2012",1404.2,,
"TOBATBCT","Tobacco consumption","GRPPERQT","Grams per capita (15+)","GRC","Greece","2013","2013",1444.1,,
"TOBATBCT","Tobacco consumption","GRPPERQT","Grams per capita (15+)","GRC","Greece","2014","2014",1361.4,,
"TOBATBCT","Tobacco consumption","GRPPERQT","Grams per capita (15+)","GRC","Greece","2015","2015",1325.4,,
"TOBATBCT","Tobacco consumption","GRPPERQT","Grams per capita (15+)","GRC","Greece","2016","2016",1170.9,,
"TOBATBCT","Tobacco consumption","GRPPERQT","Grams per capita (15+)","GRC","Greece","2017","2017",1107.7,,
"TOBATBCT","Tobacco consumption","GRPPERQT","Grams per capita (15+)","GRC","Greece","2018","2018",1070.1,,
"TOBATBCT","Tobacco consumption","GRPPERQT","Grams per capita (15+)","GRC","Greece","2019","2019",957.8,,
"TOBATBCT","Tobacco consumption","NBPFUMNB","Cigarettes per smoker per day","GRC","Greece","2009","2009",21.1,,
"TOBATBCT","Tobacco consumption","NBPFUMNB","Cigarettes per smoker per day","GRC","Greece","2014","2014",18.8,,
"TOBATBCT","Tobacco consumption","NBPFUMNB","Cigarettes per smoker per day","GRC","Greece","2019","2019",17,,
"TOBATBCT","Tobacco consumption","PDLSFMTF","% of females aged 15+ who are daily smokers","GRC","Greece","2006","2006",30.8,,
"TOBATBCT","Tobacco consumption","PDLSFMTF","% of females aged 15+ who are daily smokers","GRC","Greece","2008","2008",33.5,,
"TOBATBCT","Tobacco consumption","PDLSFMTF","% of females aged 15+ who are daily smokers","GRC","Greece","2009","2009",26.1,,
"TOBATBCT","Tobacco consumption","PDLSFMTF","% of females aged 15+ who are daily smokers","GRC","Greece","2014","2014",21.4,,
"TOBATBCT","Tobacco consumption","PDLSFMTF","% of females aged 15+ who are daily smokers","GRC","Greece","2019","2019",19,,
"TOBATBCT","Tobacco consumption","PDLSHOTH","% of males aged 15+ who are daily smokers","GRC","Greece","2006","2006",49.9,,
"TOBATBCT","Tobacco consumption","PDLSHOTH","% of males aged 15+ who are daily smokers","GRC","Greece","2008","2008",46.3,,
"TOBATBCT","Tobacco consumption","PDLSHOTH","% of males aged 15+ who are daily smokers","GRC","Greece","2009","2009",38,,
"TOBATBCT","Tobacco consumption","PDLSHOTH","% of males aged 15+ who are daily smokers","GRC","Greece","2014","2014",33.8,,
"TOBATBCT","Tobacco consumption","PDLSHOTH","% of males aged 15+ who are daily smokers","GRC","Greece","2019","2019",31.3,,
"TOBATBCT","Tobacco consumption","PDLSTOTX","% of population aged 15+ who are daily smokers","GRC","Greece","2006","2006",40,,
"TOBATBCT","Tobacco consumption","PDLSTOTX","% of population aged 15+ who are daily smokers","GRC","Greece","2008","2008",39.7,,
"TOBATBCT","Tobacco consumption","PDLSTOTX","% of population aged 15+ who are daily smokers","GRC","Greece","2009","2009",31.9,,
"TOBATBCT","Tobacco consumption","PDLSTOTX","% of population aged 15+ who are daily smokers","GRC","Greece","2014","2014",27.3,,
"TOBATBCT","Tobacco consumption","PDLSTOTX","% of population aged 15+ who are daily smokers","GRC","Greece","2019","2019",24.9,,
"TOBATBCT","Tobacco consumption","YNGPPTPC","% of population aged 15-24 years old who are daily smokers","GRC","Greece","2009","2009",24.9,,
"TOBATBCT","Tobacco consumption","YNGPPTPC","% of population aged 15-24 years old who are daily smokers","GRC","Greece","2014","2014",18.5,,
"TOBATBCT","Tobacco consumption","YNGPPTPC","% of population aged 15-24 years old who are daily smokers","GRC","Greece","2019","2019",14.4,,
"TOBATBCT","Tobacco consumption","YNGPPHPH","% of males aged 15-24 years old who are daily smokers","GRC","Greece","2009","2009",26.7,,
"TOBATBCT","Tobacco consumption","YNGPPHPH","% of males aged 15-24 years old who are daily smokers","GRC","Greece","2014","2014",23.7,,
"TOBATBCT","Tobacco consumption","YNGPPHPH","% of males aged 15-24 years old who are daily smokers","GRC","Greece","2019","2019",21.8,,
"TOBATBCT","Tobacco consumption","YNGPPFPF","% of females aged 15-24 years old who are daily smokers","GRC","Greece","2009","2009",23.2,,
"TOBATBCT","Tobacco consumption","YNGPPFPF","% of females aged 15-24 years old who are daily smokers","GRC","Greece","2014","2014",13.4,,
"TOBATBCT","Tobacco consumption","YNGPPFPF","% of females aged 15-24 years old who are daily smokers","GRC","Greece","2019","2019",9.2,,
"TOBATBCT","Tobacco consumption","GRPPERQT","Grams per capita (15+)","HUN","Hungary","2005","2005",1657,,
"TOBATBCT","Tobacco consumption","GRPPERQT","Grams per capita (15+)","HUN","Hungary","2006","2006",1771,,
"TOBATBCT","Tobacco consumption","GRPPERQT","Grams per capita (15+)","HUN","Hungary","2007","2007",1767,,
"TOBATBCT","Tobacco consumption","GRPPERQT","Grams per capita (15+)","HUN","Hungary","2008","2008",1881,,
"TOBATBCT","Tobacco consumption","GRPPERQT","Grams per capita (15+)","HUN","Hungary","2009","2009",1878,,
"TOBATBCT","Tobacco consumption","GRPPERQT","Grams per capita (15+)","HUN","Hungary","2010","2010",1641,,
"TOBATBCT","Tobacco consumption","GRPPERQT","Grams per capita (15+)","HUN","Hungary","2011","2011",1755,,
"TOBATBCT","Tobacco consumption","GRPPERQT","Grams per capita (15+)","HUN","Hungary","2012","2012",1754,,
"TOBATBCT","Tobacco consumption","GRPPERQT","Grams per capita (15+)","HUN","Hungary","2013","2013",1636,,
"TOBATBCT","Tobacco consumption","GRPPERQT","Grams per capita (15+)","HUN","Hungary","2014","2014",1520,,
"TOBATBCT","Tobacco consumption","GRPPERQT","Grams per capita (15+)","HUN","Hungary","2015","2015",1637,,
"TOBATBCT","Tobacco consumption","GRPPERQT","Grams per capita (15+)","HUN","Hungary","2016","2016",1521,,
"TOBATBCT","Tobacco consumption","GRPPERQT","Grams per capita (15+)","HUN","Hungary","2017","2017",1404,,
"TOBATBCT","Tobacco consumption","GRPPERQT","Grams per capita (15+)","HUN","Hungary","2018","2018",1521,,
"TOBATBCT","Tobacco consumption","NBPFUMNB","Cigarettes per smoker per day","HUN","Hungary","2009","2009",15.8,,
"TOBATBCT","Tobacco consumption","NBPFUMNB","Cigarettes per smoker per day","HUN","Hungary","2014","2014",13.9,,
"TOBATBCT","Tobacco consumption","NBPFUMNB","Cigarettes per smoker per day","HUN","Hungary","2019","2019",12.2,,
"TOBATBCT","Tobacco consumption","PDLSFMTF","% of females aged 15+ who are daily smokers","HUN","Hungary","2009","2009",21.7,,
"TOBATBCT","Tobacco consumption","PDLSFMTF","% of females aged 15+ who are daily smokers","HUN","Hungary","2014","2014",20.8,,
"TOBATBCT","Tobacco consumption","PDLSFMTF","% of females aged 15+ who are daily smokers","HUN","Hungary","2019","2019",22.3,,
"TOBATBCT","Tobacco consumption","PDLSHOTH","% of males aged 15+ who are daily smokers","HUN","Hungary","2009","2009",31.9,,
"TOBATBCT","Tobacco consumption","PDLSHOTH","% of males aged 15+ who are daily smokers","HUN","Hungary","2014","2014",31.6,,
"TOBATBCT","Tobacco consumption","PDLSHOTH","% of males aged 15+ who are daily smokers","HUN","Hungary","2019","2019",27.7,,
"TOBATBCT","Tobacco consumption","PDLSTOTX","% of population aged 15+ who are daily smokers","HUN","Hungary","2009","2009",26.5,,
"TOBATBCT","Tobacco consumption","PDLSTOTX","% of population aged 15+ who are daily smokers","HUN","Hungary","2014","2014",25.8,,
"TOBATBCT","Tobacco consumption","PDLSTOTX","% of population aged 15+ who are daily smokers","HUN","Hungary","2019","2019",24.9,,
"TOBATBCT","Tobacco consumption","YNGPPTPC","% of population aged 15-24 years old who are daily smokers","HUN","Hungary","2009","2009",27.5,,
"TOBATBCT","Tobacco consumption","YNGPPTPC","% of population aged 15-24 years old who are daily smokers","HUN","Hungary","2014","2014",27.2,,
"TOBATBCT","Tobacco consumption","YNGPPTPC","% of population aged 15-24 years old who are daily smokers","HUN","Hungary","2019","2019",26.3,,
"TOBATBCT","Tobacco consumption","YNGPPHPH","% of males aged 15-24 years old who are daily smokers","HUN","Hungary","2009","2009",33.3,,
"TOBATBCT","Tobacco consumption","YNGPPHPH","% of males aged 15-24 years old who are daily smokers","HUN","Hungary","2014","2014",32.9,,
"TOBATBCT","Tobacco consumption","YNGPPHPH","% of males aged 15-24 years old who are daily smokers","HUN","Hungary","2019","2019",28.3,,
"TOBATBCT","Tobacco consumption","YNGPPFPF","% of females aged 15-24 years old who are daily smokers","HUN","Hungary","2009","2009",21.4,,
"TOBATBCT","Tobacco consumption","YNGPPFPF","% of females aged 15-24 years old who are daily smokers","HUN","Hungary","2014","2014",21.2,,
"TOBATBCT","Tobacco consumption","YNGPPFPF","% of females aged 15-24 years old who are daily smokers","HUN","Hungary","2019","2019",24.2,,
"TOBATBCT","Tobacco consumption","GRPPERQT","Grams per capita (15+)","ISL","Iceland","2005","2005",1532,,
"TOBATBCT","Tobacco consumption","GRPPERQT","Grams per capita (15+)","ISL","Iceland","2006","2006",1495,,
"TOBATBCT","Tobacco consumption","GRPPERQT","Grams per capita (15+)","ISL","Iceland","2007","2007",1479,,
"TOBATBCT","Tobacco consumption","GRPPERQT","Grams per capita (15+)","ISL","Iceland","2008","2008",1449,,
"TOBATBCT","Tobacco consumption","GRPPERQT","Grams per capita (15+)","ISL","Iceland","2009","2009",1415,,
"TOBATBCT","Tobacco consumption","GRPPERQT","Grams per capita (15+)","ISL","Iceland","2010","2010",1278,,
"TOBATBCT","Tobacco consumption","GRPPERQT","Grams per capita (15+)","ISL","Iceland","2011","2011",1230,,
"TOBATBCT","Tobacco consumption","GRPPERQT","Grams per capita (15+)","ISL","Iceland","2012","2012",1189,,
"TOBATBCT","Tobacco consumption","GRPPERQT","Grams per capita (15+)","ISL","Iceland","2013","2013",1051.2,,
"TOBATBCT","Tobacco consumption","GRPPERQT","Grams per capita (15+)","ISL","Iceland","2014","2014",1059.1,,
"TOBATBCT","Tobacco consumption","GRPPERQT","Grams per capita (15+)","ISL","Iceland","2015","2015",1040.3,,
"TOBATBCT","Tobacco consumption","GRPPERQT","Grams per capita (15+)","ISL","Iceland","2016","2016",980.8,,
"TOBATBCT","Tobacco consumption","GRPPERQT","Grams per capita (15+)","ISL","Iceland","2017","2017",859.7,,
"TOBATBCT","Tobacco consumption","PDLSFMTF","% of females aged 15+ who are daily smokers","ISL","Iceland","2005","2005",19.2,,
"TOBATBCT","Tobacco consumption","PDLSFMTF","% of females aged 15+ who are daily smokers","ISL","Iceland","2006","2006",17,,
"TOBATBCT","Tobacco consumption","PDLSFMTF","% of females aged 15+ who are daily smokers","ISL","Iceland","2007","2007",17.6,,
"TOBATBCT","Tobacco consumption","PDLSFMTF","% of females aged 15+ who are daily smokers","ISL","Iceland","2008","2008",15,,
"TOBATBCT","Tobacco consumption","PDLSFMTF","% of females aged 15+ who are daily smokers","ISL","Iceland","2009","2009",15.2,,
"TOBATBCT","Tobacco consumption","PDLSFMTF","% of females aged 15+ who are daily smokers","ISL","Iceland","2010","2010",13.9,,
"TOBATBCT","Tobacco consumption","PDLSFMTF","% of females aged 15+ who are daily smokers","ISL","Iceland","2011","2011",14.2,,
"TOBATBCT","Tobacco consumption","PDLSFMTF","% of females aged 15+ who are daily smokers","ISL","Iceland","2012","2012",12.8,,
"TOBATBCT","Tobacco consumption","PDLSFMTF","% of females aged 15+ who are daily smokers","ISL","Iceland","2013","2013",12.1,,
"TOBATBCT","Tobacco consumption","PDLSFMTF","% of females aged 15+ who are daily smokers","ISL","Iceland","2014","2014",13,"D","Difference in methodology"
"TOBATBCT","Tobacco consumption","PDLSFMTF","% of females aged 15+ who are daily smokers","ISL","Iceland","2015","2015",11,"D","Difference in methodology"
"TOBATBCT","Tobacco consumption","PDLSFMTF","% of females aged 15+ who are daily smokers","ISL","Iceland","2016","2016",10.8,"D","Difference in methodology"
"TOBATBCT","Tobacco consumption","PDLSFMTF","% of females aged 15+ who are daily smokers","ISL","Iceland","2017","2017",9.7,"D","Difference in methodology"
"TOBATBCT","Tobacco consumption","PDLSFMTF","% of females aged 15+ who are daily smokers","ISL","Iceland","2018","2018",9.1,"D","Difference in methodology"
"TOBATBCT","Tobacco consumption","PDLSFMTF","% of females aged 15+ who are daily smokers","ISL","Iceland","2019","2019",8.4,"D","Difference in methodology"
"TOBATBCT","Tobacco consumption","PDLSFMTF","% of females aged 15+ who are daily smokers","ISL","Iceland","2020","2020",7.9,"D","Difference in methodology"
"TOBATBCT","Tobacco consumption","PDLSHOTH","% of males aged 15+ who are daily smokers","ISL","Iceland","2005","2005",19.3,,
"TOBATBCT","Tobacco consumption","PDLSHOTH","% of males aged 15+ who are daily smokers","ISL","Iceland","2006","2006",20.7,,
"TOBATBCT","Tobacco consumption","PDLSHOTH","% of males aged 15+ who are daily smokers","ISL","Iceland","2007","2007",20.4,,
"TOBATBCT","Tobacco consumption","PDLSHOTH","% of males aged 15+ who are daily smokers","ISL","Iceland","2008","2008",20.1,,
"TOBATBCT","Tobacco consumption","PDLSHOTH","% of males aged 15+ who are daily smokers","ISL","Iceland","2009","2009",15.7,,
"TOBATBCT","Tobacco consumption","PDLSHOTH","% of males aged 15+ who are daily smokers","ISL","Iceland","2010","2010",14.5,,
"TOBATBCT","Tobacco consumption","PDLSHOTH","% of males aged 15+ who are daily smokers","ISL","Iceland","2011","2011",14.4,,
"TOBATBCT","Tobacco consumption","PDLSHOTH","% of males aged 15+ who are daily smokers","ISL","Iceland","2012","2012",14.9,,
"TOBATBCT","Tobacco consumption","PDLSHOTH","% of males aged 15+ who are daily smokers","ISL","Iceland","2013","2013",10.7,,
"TOBATBCT","Tobacco consumption","PDLSHOTH","% of males aged 15+ who are daily smokers","ISL","Iceland","2014","2014",12.1,"D","Difference in methodology"
